"id","category","question","answer1","answer2","response1","response2","responses","stat","source","url","created","updated"
"84gj1j8gf3","environmental","Do you think India has safe drinking water?","Yes","No",0,0,0,"An estimated 1,000 children in India die every day due to disease caused by polluted water.","The Economist","http://facts.randomhistory.com/pollution-facts.html","2016-09-03T15:37:05.643Z","2016-09-03T15:39:11.200Z"
"85qhax5d2k","recreational","Do you think alcohol is safer than marijuana?","safer","less safe",0,0,0,"","","","2016-09-03T15:37:29.929Z","2016-09-03T15:39:11.315Z"
"87r40000n4","ethical","Is it unfair to move into better (open) seats at a sporting event or a concert?","Yes","No",0,0,0,"According to CNN/RealSimple.com, there's no harm in seeing if you can move into a better viewing position. But before you do, make sure there's no posted policy against it. And if an usher asks to see your tickets, be prepared to move back to your original seats without argument.","RealSimple.com","http://edition.cnn.com/2010/LIVING/wayoflife/03/10/rs.10.ethical.questions/","2016-09-03T15:37:12.254Z","2016-09-03T15:39:11.435Z"
"89b8fjt3yt","financial","Do you have a brother or sister who has started his or her own company?","Yes","No",0,0,0,"According to a report titled äóěThe Anatomy of an Entrepreneuräóť by the Kauffman Foundation for Entrepreneurship, 15.2% of business founders had a sibling that previously started a business.","OnStartups.com","http://onstartups.com/tabid/3339/bid/10561/12-Facts-About-Entrepreneurs-That-Will-Likely-Surprise-You.aspx","2016-09-03T15:37:17.740Z","2016-09-03T15:39:11.529Z"
"89deoj2sps","healthandsafety","Are you scared of jellyfish?","Yes","No",0,0,0,"Of the 2,000 known jellyfish species, only 70 cause serious harm to humans.","","","2016-09-03T15:37:27.790Z","2016-09-03T15:39:11.620Z"
"89weyqv76a","healthandsafety","Do you believe using mobile technology for work makes your life more or less stressful?","Yes","No",0,0,0,"According to a 2014 Gallup-Healthways Well-Being Index survey, U.S. workers who email for work and who spend more hours working remotely outside of normal working hours are more likely to experience a substantial amount of stress on any given day than workers who do not exhibit these behaviors.","","","2016-09-03T15:37:22.984Z","2016-09-03T15:39:11.725Z"
"8a3oruerc3","socialandpolitical","Is aquiring personal wealth more important than having a healthy lifestyle?","Yes","No",0,0,0,"","","","2016-09-03T15:37:34.868Z","2016-09-03T15:39:11.815Z"
"8e1h4s7xqx","recreational","Do you prefer big groups?","Yes","No",0,0,0,"","","","2016-09-03T15:37:31.080Z","2016-09-03T15:39:11.900Z"
"8glu8adb9v","ethical","Have you ever lied to take a day off from work?","Yes","No",0,0,0,"According to a Harris Poll, 37% of U.S. adults admit to having lied to get out of work.","Harris Poll","http://isp.netscape.com/whatsnew/package.jsp?name=fte/2commonlies/2commonlies","2016-09-03T15:37:12.537Z","2016-09-03T15:39:11.998Z"
"8h7bdqj7th","socialandpolitical","Do you worry about global overpopulation?","Yes","No",0,0,0,"","","","2016-09-03T15:37:34.035Z","2016-09-03T15:39:12.098Z"
"8lp73c8k9a","recreational","Do you parasail?","Yes","No",0,0,0,"","","","2016-09-03T15:37:33.204Z","2016-09-03T15:39:12.181Z"
"8lxs8m11w0","financial","Do you think most entrepreneurs start their own business because they can't find a job elsewhere?","Yes","No",0,0,0,"According to a report titled äóěThe Anatomy of an Entrepreneuräóť by the Kauffman Foundation for Entrepreneurship, only 4.5 percent of respondents said the inability to find traditional employment was an important factor in starting a business.","OnStartups.com","http://onstartups.com/tabid/3339/bid/10561/12-Facts-About-Entrepreneurs-That-Will-Likely-Surprise-You.aspx","2016-09-03T15:37:17.984Z","2016-09-03T15:39:12.275Z"
"8nyou01tw7","environmental","In terms of air quality, do you think the U.S. has any cities in the top 100 most polluted cities in the world?","Yes","No",0,0,0,"The World Health Organization's list of the most polluted cities in the world by particulate matter concentration ranks Fresno, CA as the most polluted city in the U.S., 160th on the list of the most polluted cities in the world.","World Health Organization (WHO)","https://en.wikipedia.org/wiki/List_of_most_polluted_cities_in_the_world_by_particulate_matter_concentration","2016-09-03T15:37:05.423Z","2016-09-03T15:39:12.405Z"
"8p4usc13bj","healthandsafety","Do you believe dental habits improve with income?","Yes","No",0,0,0,"The most pronounced differences in dental habits are those across income groups. Those who earn $120,000 or more annually in household income are about twice as likely as those who earn less than $12,000 to say they visited the dentist in the past 12 months, 82.3% vs. 42.7%, respectively.","","","2016-09-03T15:37:22.864Z","2016-09-03T15:39:12.489Z"
"8uowiefehu","socialandpolitical","When it comes to money are you careful with how much you spend?","Yes","No",0,0,0,"","","","2016-09-03T15:37:36.239Z","2016-09-03T15:39:12.591Z"
"8yk1ue59e8","healthandsafety","Do you think men or women are more likely to die from drowning?","men","women",0,0,0,"The CDC reports nearly four times as many men as women drown each year in the U.S.","","","2016-09-03T15:37:27.004Z","2016-09-03T15:39:12.702Z"
"90wq7j9xs9","healthandsafety","Do you think males or females have a higher risk of dying from lightning related injuries?","Males","Females",0,0,0,"","","","2016-09-03T15:37:24.034Z","2016-09-03T15:39:12.815Z"
"99112xftgo","recreational","Do you play sport video games?","Yes","No",0,0,0,"","","","2016-09-03T15:37:31.955Z","2016-09-03T15:39:12.935Z"
"9dubaa8ue4","financial","Do you think you need a college degree to be a successful entrepreneur?","Yes","No",0,0,0,"According to a report titled äóěThe Anatomy of an Entrepreneuräóť by the Kauffman Foundation for Entrepreneurship, 95 percent of entrepreneurs earn at least a bacheloräó»s degrees, and 47 percent have more advanced degrees.","OnStartups.com","http://onstartups.com/tabid/3339/bid/10561/12-Facts-About-Entrepreneurs-That-Will-Likely-Surprise-You.aspx","2016-09-03T15:37:17.684Z","2016-09-03T15:39:13.064Z"
"9ev49kbth9","ethical","Is thinking of someone else while you have sex with your partner cheating?","Yes","No",0,0,0,"","","","2016-09-03T15:37:13.879Z","2016-09-03T15:39:13.179Z"
"9fu9kxftvj","environmental","Do you believe elected officials can have more of an influence on the environment through legislation than you can individually?","Yes","No",0,0,0,"Studies show it is more likely that Americans will recycle than vote.","Rogers, Heather. 2005. Gone Tomorrow: The Hidden Life of Garbage.","http://facts.randomhistory.com/pollution-facts.html","2016-09-03T15:37:05.833Z","2016-09-03T15:39:13.313Z"
"9fy92de9yq","socialandpolitical","Do you think the USA will enter another war?","Yes","No",0,0,0,"","","","2016-09-03T15:37:38.838Z","2016-09-03T15:39:13.435Z"
"9k5k3l8ayd","healthandsafety","Do you think that foods labels ""Natural"" are inherently better for you?","Yes","No",0,0,0,"According to a 2014 Harris Poll, 62% of adults think that the word ""Natural"" on a label means the food is healthier, even though the term is not FDA regulated.","","","2016-09-03T15:37:25.642Z","2016-09-03T15:39:13.544Z"
"9p5sq02gq9","recreational","Do you think hang-gliding is risky?","Yes","No",0,0,0,"","","","2016-09-03T15:37:28.910Z","2016-09-03T15:39:13.644Z"
"9shscw5hn5","healthandsafety","Do you visit the dentist at least once per year?","Yes","No",0,0,0,"According to a 2013 Gallup-Health ways Well-Being Index survey, about one in three U.S. adults say they did not visit the dentist at some point in the past 12 months.","","","2016-09-03T15:37:22.674Z","2016-09-03T15:39:13.740Z"
"9t2racvx5h","socialandpolitical","Do you think we will ever get out of our national debt?","Yes","No",0,0,0,"","","","2016-09-03T15:37:36.173Z","2016-09-03T15:39:13.870Z"
"9vtcx9soqs","recreational","Do you like to play basketball for fun?","Yes","No",0,0,0,"","","","2016-09-03T15:37:30.561Z","2016-09-03T15:39:14.004Z"
"a0c44np2l6","environmental","Do you think the air you breathe is clean?","Yes","No",0,0,0,"According to a report by the American Lung Association, almost half o f the U.S. population lives in areas where air pollution levels are dangerously high.","American Lung Association YEAR???","http://www.stateoftheair.org/2014/key-findings/","2016-09-03T15:37:05.098Z","2016-09-03T15:39:14.130Z"
"a1g99bful3","financial","If you had an emergency cost of $400 right now, would you be bale to cover it?","Yes","No",0,0,0,"52 percent of Americans would not be able to cover an emergency of $400. The Federal Reserve reports a majority of people polled would need to sell something or borrow funds to cover an emergency amounting to $400.","Frugal Rules","http://www.frugalrules.com/scary-money-statistics-change/","2016-09-03T15:37:16.799Z","2016-09-03T15:39:14.244Z"
"a7983h7idy","recreational","Do you think MMA is safe?","Yes","No",0,0,0,"","","","2016-09-03T15:37:32.924Z","2016-09-03T15:39:14.359Z"
"a8ru2bhbva","healthandsafety","Who do you think is more likely to try to save someone who is drowning, men or women?","men","women",0,0,0,"According to Royal Life Saving Society Australia, among would-be rescuers who drown, 69% of them are men.","","","2016-09-03T15:37:26.871Z","2016-09-03T15:39:14.472Z"
"a9no2fpxos","ethical","Have you ever lied to your doctor?","Yes","No",0,0,0,"According to the Statistic Brain Research Institute, 13% of patients lie to their doctor. 32% of people ""stretch the truth"" to their doctor.","Statistic Brain Research Institute","http://www.statisticbrain.com/lying-statistics/","2016-09-03T15:37:10.999Z","2016-09-03T15:39:14.560Z"
"a9xwaf24h5","ethical","Should governments be allowed to torture confirmed terrorists to obtain information about terror plots and/or terror networks?","Yes","No",0,0,0,"A BBC poll showed that 29% of the population in Britain think that governments should be allowed to use some degree of torture in certain cases.","BBC","http://www.bbc.co.uk/ethics/torture/ethics/tickingbomb_1.shtml","2016-09-03T15:37:13.439Z","2016-09-03T15:39:14.647Z"
"abnp7pdgeo","environmental","Are you scared of dying in a volcano explosion?","Yes","No",0,0,0,"","","","2016-09-03T15:37:09.124Z","2016-09-03T15:39:14.780Z"
"aciu5g0lb6","healthandsafety","Do you count calories?","Yes","No",0,0,0,"According to Mobiquity, 53% of people were unpleasantly surprised by their calorie intake once they tracked it with an app.","","","2016-09-03T15:37:25.744Z","2016-09-03T15:39:14.930Z"
"aei6twijo0","recreational","Would you every try stand-up paddleboarding (SUP)?","Yes","No",0,0,0,"","","","2016-09-03T15:37:28.815Z","2016-09-03T15:39:15.041Z"
"aijilc5bmu","ethical","Have you ever lied to get out of a speeding ticket?","Yes","No",0,0,0,"According to a Harris Poll, 7% of U.S. adults admit to having lied to get out of a speeding ticket.","Harris Poll","http://isp.netscape.com/whatsnew/package.jsp?name=fte/2commonlies/2commonlies","2016-09-03T15:37:12.458Z","2016-09-03T15:39:15.157Z"
"aix2oky1fb","ethical","Is your relationship at risk if it's long distance?","Yes","No",0,0,0,"Statistics show that about 40% of long distance relationships end in break-up.","Statistic Brain Research Institute","http://www.statisticbrain.com/long-distance-relationship-statistics/","2016-09-03T15:37:10.223Z","2016-09-03T15:39:15.270Z"
"ajwf0vigje","financial","Could you comfortably start and provide for a family of three right now in your life?","Yes","No",0,0,0,"","","","2016-09-03T15:37:19.954Z","2016-09-03T15:39:15.415Z"
"amku8f4tw3","financial","Do you know how much fInancial wealth you need to aquire to be financialy stable?","Yes","No",0,0,0,"","","","2016-09-03T15:37:19.574Z","2016-09-03T15:39:15.550Z"
"amtciu1lpb","environmental","Do you think most developing countries do a good job of disposing of industrial waste?","Yes","No",0,0,0,"In developing countries, 70 percent of industrial wastes are dumped untreated into waters, polluting the usable water supply.","National Geographic","http://environment.nationalgeographic.com.au/environment/freshwater/pollution/","2016-09-03T15:37:08.006Z","2016-09-03T15:39:15.680Z"
"anph1jlj6v","healthandsafety","Do you take your time preparing healthy meals?","Yes","No",0,0,0,"On average, Japanese people spend about 40 minutes longer preparing their meals than Americans (about 99 min. daily preparing meals compared to Americans 58 min. daily).","","","2016-09-03T15:37:26.344Z","2016-09-03T15:39:15.825Z"
"awhq55dab5","ethical","Do you personally know someone who is Mormon?","Yes","No",0,0,0,"According to a Pew Research Center study, 44% of Americans say they know someone who is Mormon. Mormons constitute about 2% of the U.S. adult population.","Pew Research Center","http://www.pewforum.org/2014/07/16/how-americans-feel-about-religious-groups/","2016-09-03T15:37:11.750Z","2016-09-03T15:39:15.985Z"
"b0x9q6vt2l","healthandsafety","Do you drink coffee every day?","Yes","No",0,0,0,"More than 50% of American adults drink coffee daily.","","","2016-09-03T15:37:21.448Z","2016-09-03T15:39:16.161Z"
"b1fwgv63o9","healthandsafety","Do you think that the worst natural disaster in US history occurred in Texas?","Yes","No",0,0,0,"The 1900 Galveston, Texas hurricane killed an estimated 8,000 people.","","","2016-09-03T15:37:22.634Z","2016-09-03T15:39:16.320Z"
"b33e25vv85","environmental","Are you scared about dying by killer bees?","Yes","No",0,0,0,"","","","2016-09-03T15:37:08.899Z","2016-09-03T15:39:16.435Z"
"b84qmpteqt","ethical","Do you think most affairs happen with co-workers?","Yes","No",0,0,0,"According to the Journal of Marital and Family Therapy, 36% of men and women who admit to having an affair committed the affair with a co-worker.","American Association for Marriage and Family Therapy","http://www.statisticbrain.com/infidelity-statistics/","2016-09-03T15:37:10.459Z","2016-09-03T15:39:16.560Z"
"b9bogqn8ti","socialandpolitical","Is aquiring personal wealth more important than world peace?","Yes","No",0,0,0,"","","","2016-09-03T15:37:34.935Z","2016-09-03T15:39:16.685Z"
"bff78g7qt2","recreational","Have you ever been in a gang?","Yes","No",0,0,0,"","","","2016-09-03T15:37:33.044Z","2016-09-03T15:39:16.819Z"
"biwrj0pyfv","recreational","Do you smoke cigarretes?","Yes","No",0,0,0,"","","","2016-09-03T15:37:31.526Z","2016-09-03T15:39:16.935Z"
"bnswtkc1o0","ethical","Do you think people are more likely to have an affair with a co-worker while on a business trip?","Yes","No",0,0,0,"According to the Journal of Marital and Family Therapy, 35% of men and women admit to infidelity on business trips.","American Association for Marriage and Family Therapy","http://www.statisticbrain.com/infidelity-statistics/","2016-09-03T15:37:10.509Z","2016-09-03T15:39:17.070Z"
"boxey0kwe1","environmental","Do you conciously turn lights off in your home when you're not around?","Yes","No",0,0,0,"","","","2016-09-03T15:37:09.650Z","2016-09-03T15:39:17.200Z"
"bq22aisio5","socialandpolitical","Do you believe the President of the United States is just a pawn for other controlling powers?","Yes","No",0,0,0,"","","","2016-09-03T15:37:36.669Z","2016-09-03T15:39:17.380Z"
"btf1hm4etk","socialandpolitical","Do you believe that this election will go down in history as the worst election ever in US history?","Yes","No",0,0,0,"","","","2016-09-03T15:37:39.064Z","2016-09-03T15:39:17.510Z"
"btobrvrbme","recreational","Do you think recreational sports is a good way to meet people?","Yes","No",0,0,0,"","","","2016-09-03T15:37:29.575Z","2016-09-03T15:39:17.641Z"
"byda6b30o1","healthandsafety","Do you ever binge drink (consume more than 8 drinks in a row)?","Yes","No",0,0,0,"","","","2016-09-03T15:37:20.553Z","2016-09-03T15:39:17.755Z"
"c1db6xcq74","recreational","Do you like to play soccer for fun?","Yes","No",0,0,0,"","","","2016-09-03T15:37:30.419Z","2016-09-03T15:39:17.865Z"
"c1m042fqpj","socialandpolitical","Do you discuss social issues with your friends?","Yes","No",0,0,0,"","","","2016-09-03T15:37:35.299Z","2016-09-03T15:39:17.960Z"
"c1oxwdyumh","socialandpolitical","Do you think a wealthy woman would make a good president?","Yes","No",0,0,0,"","","","2016-09-03T15:37:38.263Z","2016-09-03T15:39:18.100Z"
"c3y59hord8","recreational","Are you afraid of flying in small planes?","Yes","No",0,0,0,"","","","2016-09-03T15:37:29.220Z","2016-09-03T15:39:18.246Z"
"cb49ogat13","environmental","Do you think national security is more important than the environment?","Yes","No",0,0,0,"The worldäó»s largest polluter is the U.S. Department of Defense, producing more hazardous waste than the five largest U.S. chemical companies combined.","Blacksmith Institute","http://facts.randomhistory.com/pollution-facts.html","2016-09-03T15:37:06.578Z","2016-09-03T15:39:18.396Z"
"cd31q0b9pc","healthandsafety","Do you think people take greater risks with alcohol consumption when they are out on the lake?","Yes","No",0,0,0,"About 33% of guys admit to drinking on their most recent ""aquatic activity day,"" with the 16-25 year old portion averaging over 8 drinks.","","","2016-09-03T15:37:27.399Z","2016-09-03T15:39:19.148Z"
"cefxrkfghk","healthandsafety","Do you fear being struck by lightning?","Yes","No",0,0,0,"The odds of becoming a lightning victim in the U.S. in any one year is 1 in 700,000. The odds of being struck in your lifetime is 1 in 3,000.","","","2016-09-03T15:37:21.867Z","2016-09-03T15:39:19.285Z"
"chlvwo66gy","healthandsafety","Do you believe you are safe in your neighborhood compared to other neighborhoods in your city?","Yes","No",0,0,0,"","","","2016-09-03T15:37:20.964Z","2016-09-03T15:39:19.385Z"
"chr5plvddj","recreational","Would you ever have a pet rabbit?","Yes","No",0,0,0,"","","","2016-09-03T15:37:32.460Z","2016-09-03T15:39:19.466Z"
"clq2t1wwrb","financial","Do you think people today are waiting until they are older to buy their first home?","Yes","No",0,0,0,"The median age for first-time homebuyers has remained virtually unchanged for the past 40 years: In 2015 it was 31 years old, compared with 30.6 in 1970-74","NerdWallet","https://www.nerdwallet.com/blog/mortgages/millennials-and-homebuying/?trk=nw_hp4_bv_indexpgtitle","2016-09-03T15:37:17.188Z","2016-09-03T15:39:19.552Z"
"co5hsr09py","healthandsafety","Do you think there is any correlation between hair color and susceptibility to pain?","Yes","No",0,0,0,"Redheads need 20% more painkillers. A University of Washington in Louisville study reported that natural redheads are more susceptible to pain and need more anesthesia when they go under the knife than do people with other hair colors.","","","2016-09-03T15:37:25.428Z","2016-09-03T15:39:19.641Z"
"cqipvxyhfv","financial","Do you think most people use gym memberships enough to get their money's worth?","Yes","No",0,0,0,"Statistic Brain reports Americans who have gym memberships waste $39 of it per month due to lack of use. Over the course of a year that equates to $468 of waste.","Statistic Brain Research Institute","http://www.frugalrules.com/scary-money-statistics-change/","2016-09-03T15:37:16.594Z","2016-09-03T15:39:19.731Z"
"cquhtwc1qf","socialandpolitical","Do you believe welfare is something we should put our tax money towards?","Yes","No",0,0,0,"","","","2016-09-03T15:37:35.974Z","2016-09-03T15:39:19.818Z"
"cr006gqj8v","healthandsafety","Do you think Americans live longer than Japanese?","Yes","No",0,0,0,"The average Japanese person lives 85 years, which is 5 years longer than the average American.","","","2016-09-03T15:37:26.152Z","2016-09-03T15:39:19.905Z"
"cxht23mevb","ethical","Do you think women are more likely to cheat in a relationship than men?","Yes","No",0,0,0,"According to the Journal of Marital and Family Therapy, 57% of men admit to committing infidelity in any relationship they've had. 54% of women admit to committing infidelity in any relationship they've had.","American Association for Marriage and Family Therapy","http://www.statisticbrain.com/infidelity-statistics/","2016-09-03T15:37:10.318Z","2016-09-03T15:39:20.013Z"
"cy76au73hv","ethical","Your boss gives you credit for a project on which a colleague did most of the work. Should you accept the praise?","Yes","No",0,0,0,"According to CNN/RealSimple.com, it's unfair for your colleague not to get the kudos he or she deserves. But you don't want to sell yourself too short, either. An appropriate response: ""Thanks, but while all of us worked hard, it was Evan who did the bulk of the work on the project.""","RealSimple.com","http://edition.cnn.com/2010/LIVING/wayoflife/03/10/rs.10.ethical.questions/","2016-09-03T15:37:12.324Z","2016-09-03T15:39:20.137Z"
"cye7sohd5c","socialandpolitical","Do you believe the economy will take a downward turn if Sanders is elected?","Yes","No",0,0,0,"","","","2016-09-03T15:37:38.679Z","2016-09-03T15:39:20.293Z"
"d11owomx10","recreational","Do you like cats?","Yes","No",0,0,0,"","","","2016-09-03T15:37:32.204Z","2016-09-03T15:39:20.406Z"
"d3ul2bp8i9","socialandpolitical","Do you think competitive sport is good for society or bad for society?","Good","Bad",0,0,0,"","","","2016-09-03T15:37:35.654Z","2016-09-03T15:39:20.537Z"
"d73yx99jr0","recreational","Do you think it's safe to ride a bike in Austin?","Yes","No",0,0,0,"","","","2016-09-03T15:37:28.954Z","2016-09-03T15:39:20.631Z"
"d80qfbcouw","financial","Do you think white men make more money than white women?","Yes","No",0,0,0,"","","","2016-09-03T15:37:19.324Z","2016-09-03T15:39:20.746Z"
"defobbp7v5","socialandpolitical","Could you date a person who was homeless and jobless?","Yes","No",0,0,0,"","","","2016-09-03T15:37:35.048Z","2016-09-03T15:39:20.885Z"
"dewnitvjky","healthandsafety","Do you think drowning deaths are more likely to occur when it is warmer outside?","Yes","No",0,0,0,"According to Plos One, there is a 67% rise in men's drowning risk when it's 86 degrees Fahrenheit outside or hotter.","","","2016-09-03T15:37:26.809Z","2016-09-03T15:39:21.015Z"
"dk0lgrpmxw","recreational","Do you mountain climb?","Yes","No",0,0,0,"","","","2016-09-03T15:37:33.399Z","2016-09-03T15:39:21.156Z"
"dnkfj0fvgp","environmental","Do you make a consious effort to avoid consuming synthetic chemicals?","Yes","No",0,0,0,"Today, there are between 300 and 500 chemicals in the average personäó»s body that were not found in anyoneäó»s body before 1920. Each year there are thousands of new chemicals sold or used in new products. There are more than 75,000 synthetic chemicals on the market today.","Wehr, Kevin. 2011. Green Culture: An A-to-Z Guide.","http://facts.randomhistory.com/pollution-facts.html","2016-09-03T15:37:06.433Z","2016-09-03T15:39:21.281Z"
"dnoxlukwmu","socialandpolitical","Do you think Bernie Sanders is more qualified than Trump?","Yes","No",0,0,0,"","","","2016-09-03T15:37:37.248Z","2016-09-03T15:39:21.410Z"
"dp5351p759","financial","Do you think the United States will ever be out of its financial debt?","Yes","No",0,0,0,"","","","2016-09-03T15:37:18.519Z","2016-09-03T15:39:21.516Z"
"dukaa7uso9","socialandpolitical","Do you think the US roads and bridges need to be fixed?","Yes","No",0,0,0,"","","","2016-09-03T15:37:37.784Z","2016-09-03T15:39:21.610Z"
"dwr64vkib5","financial","Do you think $100,000 a lot of money for a salary?","Yes","No",0,0,0,"","","","2016-09-03T15:37:18.379Z","2016-09-03T15:39:21.710Z"
"e0pok4cjun","financial","Do you think NHL players should make less money?","Yes","No",0,0,0,"","","","2016-09-03T15:37:18.789Z","2016-09-03T15:39:21.804Z"
"e197vqswnm","financial","Do you take your lunch to work to save money?","Yes","No",0,0,0,"You can save $112,000 over a lifetime by bringing your lunch to work.","Economy Watch","http://www.economywatch.com/personal-finance/a-dozen-shocking-personal-finance-statistics.23-04.html","2016-09-03T15:37:17.058Z","2016-09-03T15:39:21.926Z"
"e5t0gbgcke","healthandsafety","Do you think it's important to take swimming lessons?","Yes","No",0,0,0,"A Boston University survey found that even though 93% of men claim to know how to swim, only 53% had actually taken swimming lessons.","","","2016-09-03T15:37:27.325Z","2016-09-03T15:39:22.055Z"
"e66l6d7dfe","recreational","Do you think still think men should always pick up the check?","Yes","No",0,0,0,"","","","2016-09-03T15:37:32.159Z","2016-09-03T15:39:22.167Z"
"e7cqyld82e","environmental","Are you scared about dying from rabies?","Yes","No",0,0,0,"","","","2016-09-03T15:37:08.838Z","2016-09-03T15:39:22.260Z"
"e8ybeht9ey","socialandpolitical","Is aquiring personal wealth more important than finding a life partner?","Yes","No",0,0,0,"","","","2016-09-03T15:37:34.724Z","2016-09-03T15:39:22.357Z"
"eehd8tfmi7","financial","Do you think you should make a down payment of 20% to purchase a home?","Yes","No",0,0,0,"In a 2015 survey by Fannie Mae, 42% of those ages 18-34 said they didnäó»t know what lenders expect of them, and 73% were unaware of lower down-payment options that range from 3% to 5% of the homeäó»s purchase price, as compared with the commonly cited lender preference of 20%.","NerdWallet","https://www.nerdwallet.com/blog/mortgages/millennials-and-homebuying/?trk=nw_hp4_bv_indexpgtitle","2016-09-03T15:37:17.406Z","2016-09-03T15:39:22.455Z"
"ehryut927h","socialandpolitical","Do you think that the number of children living in poverty in the U.S. is higher or lower than 20%?","higher","lower",0,0,0,"According to the U.S. Census Bureau, in 2012, 21.8% of all children lived in poverty. That's over 1 in every 5 children.","","","2016-09-03T15:37:33.555Z","2016-09-03T15:39:22.540Z"
"ek8r13ls9e","environmental","Do you see a difference in weather intensity from year to year?","Yes","No",0,0,0,"","","","2016-09-03T15:37:09.419Z","2016-09-03T15:39:22.620Z"
"el2w565hdq","socialandpolitical","Does your vote matter in the big scheme of the election?","Yes","No",0,0,0,"","","","2016-09-03T15:37:39.020Z","2016-09-03T15:39:22.706Z"
"emwrt14avm","socialandpolitical","Do you think your vote in elections matters?","Yes","No",0,0,0,"","","","2016-09-03T15:37:35.709Z","2016-09-03T15:39:22.803Z"
"enxwnpkidr","ethical","Do you believe the death penalty is racially biased?","Yes","No",0,0,0,"Since 1977, the overwhelming majority of death row defendants\\n{77%} have been executed for killing white victims, even though African-Americans make up about half of all homicide victims.","Amnesty","http://www.amnestyusa.org/pdfs/DeathPenaltyFactsMay2012.pdf","2016-09-03T15:37:13.649Z","2016-09-03T15:39:22.900Z"
"epbt40fhwo","financial","Do you know your current credit score?","Yes","No",0,0,0,"56 percent of people have no idea their credit score is the most important factor for applying for a mortgage, car loan and new credit card.","Economy Watch","http://www.economywatch.com/personal-finance/a-dozen-shocking-personal-finance-statistics.23-04.html","2016-09-03T15:37:16.928Z","2016-09-03T15:39:22.991Z"
"evpw4ibt5i","financial","Does it bother you that white people on average have a net worth 9 times that of people of color?","Yes","No",0,0,0,"According to Debt.com, white households have 9 times more net worth than households of color. The average white household net worth is $110,637. The average household of color net worth is $12,377.","Debt.com","https://www.debt.com/solutions/money-management/facts-and-stats/personal-finance-statistics/","2016-09-03T15:37:18.073Z","2016-09-03T15:39:23.077Z"
"exeyha751p","environmental","Do you think we are doing enough to harness the sun's energy?","Yes","No",0,0,0,"Enough sunlight reaches the earthäó»s surface each minute to satisfy the worldäó»s energy demandsäóîfor an entire year.","Morris, Neil. 2010. The Energy Mix.","http://facts.randomhistory.com/energy-facts.html","2016-09-03T15:37:06.773Z","2016-09-03T15:39:23.176Z"
"f0304tpbkc","ethical","If something at a yard sale is far more valuable than the posted price, would you let the seller know?","Yes","No",0,0,0,"According to CNN/RealSimple.com, you're under no obligation to correct the seller on the underpricing. One of the beauties of yard sales is such finds. Savor yours.","RealSimple.com","http://edition.cnn.com/2010/LIVING/wayoflife/03/10/rs.10.ethical.questions/","2016-09-03T15:37:12.194Z","2016-09-03T15:39:23.265Z"
"f2mjjlvk1l","environmental","Do you think the U.S. is the world's largest producer of nuclear power?","Yes","No",0,0,0,"The United States produces more nuclear-generated electricity than any other country, nearly 1/3 of the worldäó»s total. The second largest producer is France, which generates more than 3/4 of its electricity in nuclear reactors.","Morris, Neil. 2010. Nuclear Power","http://facts.randomhistory.com/energy-facts.html","2016-09-03T15:37:06.858Z","2016-09-03T15:39:23.355Z"
"f2u2t9u1lw","socialandpolitical","Do you think Donald Trump is more qualified than Sanders?","Yes","No",0,0,0,"","","","2016-09-03T15:37:37.444Z","2016-09-03T15:39:23.450Z"
"f3yivxw47f","healthandsafety","Do you feel safe walking on the streets adjacent to traffic?","Yes","No",0,0,0,"","","","2016-09-03T15:37:28.520Z","2016-09-03T15:39:23.540Z"
"f4bqwr9fm0","healthandsafety","Do you text while driving?","Yes","No",0,0,0,"18% of people admit to texting and driving regularly.","","","2016-09-03T15:37:20.494Z","2016-09-03T15:39:23.646Z"
"f5fr3t7ka4","ethical","More than 50% of all marriages in the world are arranged marriages.","TRUE","FALSE",0,0,0,"According to the Statistic Brain Research Institute, 53.25% of all marriages in the world are arranged.","Statistic Brain Research Institute","http://www.statisticbrain.com/arranged-marriage-statistics/","2016-09-03T15:37:10.758Z","2016-09-03T15:39:23.741Z"
"f5s673mng2","ethical","Do you think women lie more often than men?","Yes","No",0,0,0,"According to the Statistic Brain Research Institute, 80% of women admit to occasionally telling ""harmless"" half-truths.","Statistic Brain Research Institute","http://www.statisticbrain.com/lying-statistics/","2016-09-03T15:37:10.909Z","2016-09-03T15:39:23.831Z"
"f750t19uec","recreational","Do you smoke marijuana more than three times a week?","Yes","No",0,0,0,"","","","2016-09-03T15:37:30.087Z","2016-09-03T15:39:23.925Z"
"f7pcvhhacd","environmental","Do you think the USA should spend more money on saving the environment?","Yes","No",0,0,0,"","","","2016-09-03T15:37:08.544Z","2016-09-03T15:39:24.030Z"
"f8g39rgw39","environmental","Hurricanes kill more people than any other type of storm.","TRUE","FALSE",0,0,0,"Hurricanes kill more people than any other type of storm. Most of the deadliest hurricanes have occurred in southeastern Asia and India due to flooding on low-lying, densely populated areas.","Woods, Michael and Mary B. Woods. 2007. Hurricanes.","http://facts.randomhistory.com/hurricane-facts.html","2016-09-03T15:37:07.717Z","2016-09-03T15:39:24.122Z"
"f9g5x7m8o0","ethical","Do you ever want to sleep with someone else?","Yes","No",0,0,0,"","","","2016-09-03T15:37:15.292Z","2016-09-03T15:39:24.230Z"
