"id","category","question","answer1","answer2","response1","response2","responses","stat","source","url","created","updated"
"7i10ob7k4b","socialandpolitical","Do you have an adopted brother or sister?","Yes","No",0,0,0,"","","","2016-09-05T03:24:27.579Z","2016-09-05T03:24:27.579Z"
"7kon6buqqn","healthandsafety","Would you consider yourself the braver mate in a relationship?","Yes","No",0,0,0,"","","","2016-09-05T03:24:15.940Z","2016-09-05T03:24:15.940Z"
"7lxv6m9959","environmental","Do you think we are doing enough to harness the sun's energy?","Yes","No",0,0,0,"Enough sunlight reaches the earthäó»s surface each minute to satisfy the worldäó»s energy demandsäóîfor an entire year.","Morris, Neil. 2010. The Energy Mix.","http://facts.randomhistory.com/energy-facts.html","2016-09-05T03:23:26.569Z","2016-09-05T03:23:26.569Z"
"7mip9m09vs","financial","Do you think white men make more money than Asian men?","Yes","No",0,0,0,"","","","2016-09-05T03:24:05.565Z","2016-09-05T03:24:05.565Z"
"7qw4ah8x1c","socialandpolitical","Do you think Hiliary Clinton is more qualified than Trump?","Yes","No",0,0,0,"","","","2016-09-05T03:24:30.853Z","2016-09-05T03:24:30.853Z"
"806sddb44c","financial","Do you think politicians should be paid more?","Yes","No",0,0,0,"","","","2016-09-05T03:24:05.440Z","2016-09-05T03:24:05.440Z"
"80uaqveq9k","socialandpolitical","Who do you think is better at remembering faces, men or women?","Men","Women",0,0,0,"","","","2016-09-05T03:24:24.053Z","2016-09-05T03:24:24.053Z"
"83veb7ctdn","socialandpolitical","Do you think a wall around Texas would prevent illegal immigrants?","Yes","No",0,0,0,"","","","2016-09-05T03:24:24.873Z","2016-09-05T03:24:24.873Z"
"83x1lbuw6s","financial","Do you think you should make a down payment of 20% to purchase a home?","Yes","No",0,0,0,"RealtyTrac estimates that about 30% of all homebuyers put down 3% or less on the cost of the home.","NerdWallet","https://www.nerdwallet.com/blog/mortgages/millennials-and-homebuying/?trk=nw_hp4_bv_indexpgtitle","2016-09-05T03:24:03.120Z","2016-09-05T03:24:03.120Z"
"84trkdcs35","socialandpolitical","Do you assoicate Texas with the Republican party?","Yes","No",0,0,0,"","","","2016-09-05T03:24:24.773Z","2016-09-05T03:24:24.773Z"
"865btq1ch9","financial","Do you have a long-term plan for savings and investments?","Yes","No",0,0,0,"According to Healthways.com, only 30% of Americans have a long-term plan for savings and investments.","Healthways.com","","2016-09-05T03:23:57.567Z","2016-09-05T03:23:57.567Z"
"8a5bnw6eyh","environmental","Do you think we are doing enough to harness wind energy?","Yes","No",0,0,0,"In 2007, wind only produced 1.3% of the electricity in the world.","Morris, Neil. 2010. The Energy Mix","http://facts.randomhistory.com/energy-facts.html","2016-09-05T03:23:27.884Z","2016-09-05T03:23:27.884Z"
"8avoxnsjv3","ethical","Do you think its alright to sleep with another person if you ask your significant other?","Yes","No",0,0,0,"","","","2016-09-05T03:23:55.224Z","2016-09-05T03:23:55.224Z"
"8c4eotb5ri","recreational","Do you like to play soccer for fun?","Yes","No",0,0,0,"","","","2016-09-05T03:24:18.539Z","2016-09-05T03:24:18.539Z"
"8dxkhcihxk","healthandsafety","In the U.S., do you think annual dental visits are more common in the east or the west?","Yes","No",0,0,0,"According to a 2013 Gallup-Healthways Well-Being Index survey, 68.9% of adults living in the east have visited the dentist in the past year, while only 65.5% of adults living in the west have.","","","2016-09-05T03:24:10.284Z","2016-09-05T03:24:10.284Z"
"8gnmo66sx5","environmental","Are you scared about dying by being eaten by sharks?","Yes","No",0,0,0,"","","","2016-09-05T03:23:34.470Z","2016-09-05T03:23:34.470Z"
"8gpm6shdpt","socialandpolitical","Do you think humor in a significant other is more important than wealth?","Yes","No",0,0,0,"","","","2016-09-05T03:24:25.449Z","2016-09-05T03:24:25.449Z"
"8jg2ncfl2i","healthandsafety","Do you think smoking cigarettes is bad for your health?","Yes","No",0,0,0,"","","","2016-09-05T03:24:06.873Z","2016-09-05T03:24:06.873Z"
"8lagt7st8g","ethical","Do you only date women that are shorter than you?","Yes","No",0,0,0,"","","","2016-09-05T03:23:56.319Z","2016-09-05T03:23:56.319Z"
"8ojcqokbi1","healthandsafety","Do you believe using mobile technology for work makes your life more or less stressful?","Yes","No",0,0,0,"According to a 2014 Gallup-Healthways Well-Being Index survey, U.S. workers who email for work and who spend more hours working remotely outside of normal working hours are more likely to experience a substantial amount of stress on any given day than workers who do not exhibit these behaviors.","","","2016-09-05T03:24:10.664Z","2016-09-05T03:24:10.664Z"
"8q1ovtytl8","financial","Could you comfortably start and provide for a family of three right now in your life?","Yes","No",0,0,0,"","","","2016-09-05T03:24:06.609Z","2016-09-05T03:24:06.609Z"
"8ql4is057b","environmental","Do you feed wild animals?","Yes","No",0,0,0,"","","","2016-09-05T03:23:33.401Z","2016-09-05T03:23:33.401Z"
"8rchkeakec","healthandsafety","Do you think it is dangerous to text while driving?","Yes","No",0,0,0,"","","","2016-09-05T03:24:06.990Z","2016-09-05T03:24:06.990Z"
"8saxteo3ck","financial","Do you think men care about how much money women make?","Yes","No",0,0,0,"","","","2016-09-05T03:24:04.633Z","2016-09-05T03:24:04.633Z"
"8ugdu08umm","healthandsafety","Do you think Americans walk more than Japanese?","Yes","No",0,0,0,"Japanese people average 7,321 steps daily, while American average 5,340.","","","2016-09-05T03:24:13.671Z","2016-09-05T03:24:13.671Z"
"8wtfw08vay","financial","Do you have a brother or sister who has started his or her own company?","Yes","No",0,0,0,"According to a report titled äóěThe Anatomy of an Entrepreneuräóť by the Kauffman Foundation for Entrepreneurship, 15.2% of business founders had a sibling that previously started a business.","OnStartups.com","http://onstartups.com/tabid/3339/bid/10561/12-Facts-About-Entrepreneurs-That-Will-Likely-Surprise-You.aspx","2016-09-05T03:24:03.647Z","2016-09-05T03:24:03.647Z"
"8xsavi65su","healthandsafety","Do you believe dental habits improve with income?","Yes","No",0,0,0,"The most pronounced differences in dental habits are those across income groups. Those who earn $120,000 or more annually in household income are about twice as likely as those who earn less than $12,000 to say they visited the dentist in the past 12 months, 82.3% vs. 42.7%, respectively.","","","2016-09-05T03:24:10.403Z","2016-09-05T03:24:10.403Z"
"8yua2p6ksx","socialandpolitical","Do you think Bernie Sanders is more qualified than Clinton?","Yes","No",0,0,0,"","","","2016-09-05T03:24:30.684Z","2016-09-05T03:24:30.684Z"
"91fmn9s7ms","recreational","Do you think boxing is safe?","Yes","No",0,0,0,"","","","2016-09-05T03:24:22.190Z","2016-09-05T03:24:22.190Z"
"91se0imdjd","recreational","Do you prefer to hike in the afternoon?","afternoon","other time",0,0,0,"","","","2016-09-05T03:24:21.907Z","2016-09-05T03:24:21.907Z"
"93pbf2cqyk","healthandsafety","Do you think marijuana use is more or less dangerous than alcohol use?","more","less",0,0,0,"A lethal dose of alcohol is just ten times its effective dose. Cocaine is lethal at 15 times the effective dose, and marijuana's lethal dose is estimated to be 1000 times the effective dose.","","","2016-09-05T03:24:14.164Z","2016-09-05T03:24:14.164Z"
"9438lg8qdo","recreational","Do you use tabacco products when you drink?","Yes","No",0,0,0,"","","","2016-09-05T03:24:19.969Z","2016-09-05T03:24:19.969Z"
"950pshjx7g","environmental","China has the world's largest wind farm.","TRUE","FALSE",0,0,0,"The worldäó»s largest wind farm is the Horse Hollow Wind Energy Center near Abilene, Texas. Covering 92 square miles, the center has more than 400 turbines that are 262 feet tall. They produce 735 megawatts of electricity.","Morris, Neil. 2010. The Energy Mix","http://facts.randomhistory.com/energy-facts.html","2016-09-05T03:23:28.082Z","2016-09-05T03:23:28.082Z"
"96f4m3xeav","ethical","Do you believe the death penalty claims innocent lives?","Yes","No",0,0,0,"Since 1973, 140 people have been released from death rows throughout the country due to evidence of their wrongful conviction.   In this same time period, more than 1,200 people have been executed.","Amnesty","http://www.amnestyusa.org/pdfs/DeathPenaltyFactsMay2012.pdf","2016-09-05T03:23:51.045Z","2016-09-05T03:23:51.045Z"
"96pe4n069q","ethical","Is it unfair to move into better (open) seats at a sporting event or a concert?","Yes","No",0,0,0,"According to CNN/RealSimple.com, there's no harm in seeing if you can move into a better viewing position. But before you do, make sure there's no posted policy against it. And if an usher asks to see your tickets, be prepared to move back to your original seats without argument.","RealSimple.com","http://edition.cnn.com/2010/LIVING/wayoflife/03/10/rs.10.ethical.questions/","2016-09-05T03:23:46.232Z","2016-09-05T03:23:46.232Z"
"9831492b7d","healthandsafety","Do you believe you are at greater risk of being a victim of violent crime in your city compared to the rest of the country?","Yes","No",0,0,0,"16.13/100000","","","2016-09-05T03:24:07.404Z","2016-09-05T03:24:07.404Z"
"98tkukkoo6","healthandsafety","Do you fear being sexually assaulted in the neighborhood you live in?","Yes","No",0,0,0,"","","","2016-09-05T03:24:06.767Z","2016-09-05T03:24:06.767Z"
"9c2h0gvbbt","socialandpolitical","Do you think Donald Trump is more qualified than Sanders?","Yes","No",0,0,0,"","","","2016-09-05T03:24:31.028Z","2016-09-05T03:24:31.028Z"
"9cra6irgb9","ethical","Would you ever date someone who was obese?","Yes","No",0,0,0,"","","","2016-09-05T03:23:56.907Z","2016-09-05T03:23:56.907Z"
"9dpk71liim","healthandsafety","Do you drink coffee every day?","Yes","No",0,0,0,"More than 50% of American adults drink coffee daily.","","","2016-09-05T03:24:08.097Z","2016-09-05T03:24:08.097Z"
"9eu2nyuhlw","socialandpolitical","Do you think Donald Trump would make a good leader of the USA?","Yes","No",0,0,0,"","","","2016-09-05T03:24:29.800Z","2016-09-05T03:24:29.800Z"
"9on43em2o8","recreational","Do you drink by yourself?","Yes","No",0,0,0,"","","","2016-09-05T03:24:19.669Z","2016-09-05T03:24:19.669Z"
"9tibb4nv9t","healthandsafety","Do you think that drinking an energy drink before running will increase your endurance?","Yes","No",0,0,0,"According to the Journal of the International Society of Sports Nutrition, there is a zero percentage increase in one's endurance capacity after consuming a 16 oz. energy drink.","","","2016-09-05T03:24:15.244Z","2016-09-05T03:24:15.244Z"
"9tnb2hqr25","ethical","Do you personally know someone who is Buddhist?","Yes","No",0,0,0,"According to a Pew Research Center study, roughly one-in-four American adults or fewer say they know a Buddhist (23%) or Hindu (22%); these groups each account for roughly 1% or less of the overall population.","Pew Research Center","http://www.pewforum.org/2014/07/16/how-americans-feel-about-religious-groups/","2016-09-05T03:23:45.233Z","2016-09-05T03:23:45.233Z"
"9x8dkmgbg5","recreational","Do you hang out all over the city?","Yes","No",0,0,0,"","","","2016-09-05T03:24:19.433Z","2016-09-05T03:24:19.433Z"
"a20kied479","healthandsafety","Do you think that foods labels ""Natural"" are inherently better for you?","Yes","No",0,0,0,"According to a 2014 Harris Poll, 62% of adults think that the word ""Natural"" on a label means the food is healthier, even though the term is not FDA regulated.","","","2016-09-05T03:24:13.058Z","2016-09-05T03:24:13.058Z"
"a30aq5b8m2","financial","Do you think women care about how much money men make?","Yes","No",0,0,0,"","","","2016-09-05T03:24:04.588Z","2016-09-05T03:24:04.588Z"
"a4fsccoau4","recreational","Would you ever have a pet rabbit?","Yes","No",0,0,0,"","","","2016-09-05T03:24:21.623Z","2016-09-05T03:24:21.623Z"
"a6is804psu","environmental","Do you reuse plastic bottles for drinking a beverage?","Yes","No",0,0,0,"","","","2016-09-05T03:23:33.228Z","2016-09-05T03:23:33.228Z"
"a864fny1px","ethical","Is cheating on a take home test really cheating?","Yes","No",0,0,0,"","","","2016-09-05T03:23:52.158Z","2016-09-05T03:23:52.158Z"
"a96ggevdkw","financial","Do you fequently gamble with your money?","Yes","No",0,0,0,"","","","2016-09-05T03:24:06.478Z","2016-09-05T03:24:06.478Z"
"a9ouvigxut","financial","Do you feel comfortable talking to family members about your finances?","Yes","No",0,0,0,"61 percent of parents feel more comfortable talking about finances with an advisor than they do their adult child. Fidelity reports that weäó»re generally more comfortable speaking with a professional about money than we are our family.","Fidelity","http://www.frugalrules.com/scary-money-statistics-change/","2016-09-05T03:24:01.239Z","2016-09-05T03:24:01.239Z"
"aa0b8srrx2","socialandpolitical","Would you leave the  USA if Bernie Sanders was elected President ?","Yes","No",0,0,0,"","","","2016-09-05T03:24:32.753Z","2016-09-05T03:24:32.753Z"
"abrsjsnu8i","ethical","Have you ever had sex with more than one person at the same time?","Yes","No",0,0,0,"","","","2016-09-05T03:23:53.959Z","2016-09-05T03:23:53.959Z"
"acv65owxx7","socialandpolitical","Do you watch CNBC?","Yes","No",0,0,0,"","","","2016-09-05T03:24:33.729Z","2016-09-05T03:24:33.729Z"
"adr8l9sgyp","environmental","Do you think Americans use too much gasoline?","Yes","No",0,0,0,"Americans burn nearly half of the worldäó»s supply of gasoline.","Morris, Neil. 2010. Fossil Fuels.","http://facts.randomhistory.com/energy-facts.html","2016-09-05T03:23:28.664Z","2016-09-05T03:23:28.664Z"
"afta924ceo","recreational","Do you only hang out in your neighborhood?","Yes","No",0,0,0,"","","","2016-09-05T03:24:19.362Z","2016-09-05T03:24:19.362Z"
"alk3pcxrlc","socialandpolitical","Do you think smoking marijuana in public should be legal?","Yes","No",0,0,0,"","","","2016-09-05T03:24:24.593Z","2016-09-05T03:24:24.593Z"
"amw8p7jo5l","healthandsafety","Do you think married adults are more likely to visit the dentist than non-married adults?","Yes","No",0,0,0,"According to a 2013 Gallup-Health ways Well-Being Index survey, marital status influences dental decisions, with those who are married much more likely to report visiting the dentist annually than those who are not married.","","","2016-09-05T03:24:10.152Z","2016-09-05T03:24:10.152Z"
"anxmbkn3nm","financial","Would you consider yourself above or below the median income in your state?","Above","Below",0,0,0,"","","","2016-09-05T03:23:58.817Z","2016-09-05T03:23:58.817Z"
"atb34uuroo","financial","Do you think MLB players should make less money?","Yes","No",0,0,0,"","","","2016-09-05T03:24:04.972Z","2016-09-05T03:24:04.972Z"
"b6j18dgiyw","socialandpolitical","Do you believe the cattle population in Texas is more or less than the population of people?","More","Less",0,0,0,"","","","2016-09-05T03:24:23.618Z","2016-09-05T03:24:23.618Z"
"b79ncofeig","healthandsafety","Do you fear being struck by lightning?","Yes","No",0,0,0,"The odds of becoming a lightning victim in the U.S. in any one year is 1 in 700,000. The odds of being struck in your lifetime is 1 in 3,000.","","","2016-09-05T03:24:08.646Z","2016-09-05T03:24:08.646Z"
"bauyemfgx5","financial","Do you think most small businesses eventually turn a profit?","Yes","No",0,0,0,"The National Federation of Independent Business (NFIB) estimates that 39 percent of all small businesses make a profit over their lifetime. About 30 percent break even and another 30 percent lose money.","Entrepreneur","https://www.entrepreneur.com/article/238800","2016-09-05T03:24:03.280Z","2016-09-05T03:24:03.280Z"
"bfmb9expnn","healthandsafety","Do you think race/ethnicity correlates to one's likelihood of going to the dentist?","Yes","No",0,0,0,"According to a 2013 Gallup-Healthways Well-Being Index survey, among racial and ethnic groups, 55% of both blacks and Hispanics report visiting the dentist in the past year. Whites and Asians, in contrast, each are at about 70%, demonstrating that there is a notable racial and ethnic divide.","","","2016-09-05T03:24:10.539Z","2016-09-05T03:24:10.539Z"
"bivofs8jpu","recreational","Do you like to play tennis for fun?","Yes","No",0,0,0,"","","","2016-09-05T03:24:19.051Z","2016-09-05T03:24:19.051Z"
"bjn91a6yg7","financial","Do you think the main reason most entrepreneurs start their own business is just to make money?","Yes","No",0,0,0,"According to a report titled äóěThe Anatomy of an Entrepreneuräóť by the Kauffman Foundation for Entrepreneurship, 74.8 percent indicated desire to build wealth as an important motivation in becoming an entrepreneur.","OnStartups.com","http://onstartups.com/tabid/3339/bid/10561/12-Facts-About-Entrepreneurs-That-Will-Likely-Surprise-You.aspx","2016-09-05T03:24:03.948Z","2016-09-05T03:24:03.948Z"
"bmogy94lfa","ethical","Have you ever had sex with multiple partners without any of them knowing about one another?","Yes","No",0,0,0,"","","","2016-09-05T03:23:54.322Z","2016-09-05T03:23:54.322Z"
"bw6b7d1jxk","financial","Do baggage fees impact the way you travel?","Yes","No",0,0,0,"Domestic Airlines cashed in about $2.5 Billion last year on baggage fees alone.","","","2016-09-05T03:23:59.047Z","2016-09-05T03:23:59.047Z"
"bwvlfa9fgj","financial","Do you typically have enough money on hand to cover one mortgage/rent payment or to purchase one month of groceries?","Yes","No",0,0,0,"According to Healthways.com, 64% of Americans don't have enough cash on hand to cover one mortgage payment or to purchase one month of groceries for their families.","Healthways.com","","2016-09-05T03:23:58.355Z","2016-09-05T03:23:58.355Z"
"bymb95jwvf","healthandsafety","Would you go skydiving if someone of the opposite sex dared you?","Yes","No",0,0,0,"","","","2016-09-05T03:24:15.849Z","2016-09-05T03:24:15.849Z"
"c15tuguntv","healthandsafety","Do you believe using a tanning bed is bad for your health?","Yes","No",0,0,0,"23% of people who use tanning beds four or more times a year are diagnosed with skin cancer","","","2016-09-05T03:24:07.314Z","2016-09-05T03:24:07.314Z"
"c6kjgracrv","financial","Do you think being married makes someone a better entrepreneur?","Yes","No",0,0,0,"According to a report titled äóěThe Anatomy of an Entrepreneuräóť by the Kauffman Foundation for Entrepreneurship, 69.9 percent of respondents indicated they were married when they launched their first business.","OnStartups.com","http://onstartups.com/tabid/3339/bid/10561/12-Facts-About-Entrepreneurs-That-Will-Likely-Surprise-You.aspx","2016-09-05T03:24:03.727Z","2016-09-05T03:24:03.727Z"
"caf83slpgt","ethical","Is it okay for a woman to flirt with a police officer to get out of a speeding ticket?","Yes","No",0,0,0,"According to a Harris Poll, 7% of U.S. adults admit to having lied to get out of a speeding ticket.","Harris Poll","http://isp.netscape.com/whatsnew/package.jsp?name=fte/2commonlies/2commonlies","2016-09-05T03:23:45.748Z","2016-09-05T03:23:45.748Z"
"cahxjk02x7","ethical","Do you think you can generally base a man or a woman's looks on the looks of their father or mother?","Yes","No",0,0,0,"","","","2016-09-05T03:23:55.597Z","2016-09-05T03:23:55.597Z"
"cbs62p47do","ethical","Do you think women are more likely to cheat in a relationship than men?","Yes","No",0,0,0,"According to the Journal of Marital and Family Therapy, 57% of men admit to committing infidelity in any relationship they've had. 54% of women admit to committing infidelity in any relationship they've had.","American Association for Marriage and Family Therapy","http://www.statisticbrain.com/infidelity-statistics/","2016-09-05T03:23:39.772Z","2016-09-05T03:23:39.772Z"
"cejavfv507","socialandpolitical","Do you think political experience is the most important attribute for a presidential candidate?","Yes","No",0,0,0,"","","","2016-09-05T03:24:24.979Z","2016-09-05T03:24:24.979Z"
"cg74vh44e8","financial","Do you know how much fInancial wealth you need to aquire to be financialy stable?","Yes","No",0,0,0,"","","","2016-09-05T03:24:06.135Z","2016-09-05T03:24:06.135Z"
"ci7o7ltukk","healthandsafety","Do you think men or women have a higher chance of dying from drinking?","Men","Women",0,0,0,"","","","2016-09-05T03:24:12.163Z","2016-09-05T03:24:12.163Z"
"cib7fck0qb","socialandpolitical","Is asking for money a stressfull act?","Yes","No",0,0,0,"","","","2016-09-05T03:24:24.494Z","2016-09-05T03:24:24.494Z"
"cj4k163h4s","socialandpolitical","Do you believe the economy will take a downward turn if Trump is elected?","Yes","No",0,0,0,"","","","2016-09-05T03:24:33.868Z","2016-09-05T03:24:33.868Z"
"cktc1mbkjb","recreational","Do you play online games?","Yes","No",0,0,0,"","","","2016-09-05T03:24:20.379Z","2016-09-05T03:24:20.379Z"
"cmsjw9qu3u","environmental","Hurricanes kill more people than any other type of storm.","TRUE","FALSE",0,0,0,"Hurricanes kill more people than any other type of storm. Most of the deadliest hurricanes have occurred in southeastern Asia and India due to flooding on low-lying, densely populated areas.","Woods, Michael and Mary B. Woods. 2007. Hurricanes.","http://facts.randomhistory.com/hurricane-facts.html","2016-09-05T03:23:30.872Z","2016-09-05T03:23:30.872Z"
"crcird59or","environmental","Do you think Americans have gotten better about recyclying in recent years?","Yes","No",0,0,0,"Over 80% of items buried in landfills could have been recycled.","Jakab, Cheryl. 2007. Global Issues: Clean Air and Water.","http://facts.randomhistory.com/pollution-facts.html","2016-09-05T03:23:24.727Z","2016-09-05T03:23:24.727Z"
"crdxmut3g1","recreational","Do you date people for sport?","Yes","No",0,0,0,"","","","2016-09-05T03:24:18.320Z","2016-09-05T03:24:18.320Z"
"cvh5ohtll1","environmental","Do you think most people in the world have access to clean water?","Yes","No",0,0,0,"For 1.1.billion people around the world, clean water in unobtainable. Almost half of the worldäó»s population does not have proper water treatment.","Blacksmith Institute","http://facts.randomhistory.com/pollution-facts.html","2016-09-05T03:23:23.813Z","2016-09-05T03:23:23.813Z"
"cxaj5d53sg","socialandpolitical","Do you think Bernie Sanders is more qualified than Trump?","Yes","No",0,0,0,"","","","2016-09-05T03:24:30.534Z","2016-09-05T03:24:30.534Z"
"cy6eghdtd9","financial","Do you think NHL players should make more money?","Yes","No",0,0,0,"","","","2016-09-05T03:24:05.159Z","2016-09-05T03:24:05.159Z"
"d12576ng3q","financial","Do you think most people spend more when they pay with a credit card than when they pay with cash?","Yes","No",0,0,0,"You spend 12-18 percent more when you swipe your card than when you use cash.  Research shows that people spend more when they use their cards, even if they paid off their credit card balance each month.","Economy Watch","http://www.economywatch.com/personal-finance/a-dozen-shocking-personal-finance-statistics.23-04.html","2016-09-05T03:24:02.492Z","2016-09-05T03:24:02.492Z"
"d25lfv6iw9","socialandpolitical","Have you ever stayed in a relationship because it was financially beneficial for you?","Yes","No",0,0,0,"","","","2016-09-05T03:24:25.775Z","2016-09-05T03:24:25.775Z"
"d6i8j1js0e","ethical","Do you enjoy having sex with a condom?","Yes","No",0,0,0,"","","","2016-09-05T03:23:54.527Z","2016-09-05T03:23:54.527Z"
"d7vyxt0o6u","environmental","Do you think the U.S. does a good job of cleaning up hazerdous waste?","Yes","No",0,0,0,"The EPA states there are at least 36,000 seriously contaminated sites in the U.S.","Blacksmith Institute","http://facts.randomhistory.com/pollution-facts.html","2016-09-05T03:23:23.197Z","2016-09-05T03:23:23.197Z"
"d95s8r9yvy","financial","Is money the primary factor that keeps you motivated at work?","Yes","No",0,0,0,"","","","2016-09-05T03:24:06.220Z","2016-09-05T03:24:06.220Z"
"daqpnt24ny","socialandpolitical","Could you date someone who believes in a different political party than you?","Yes","No",0,0,0,"","","","2016-09-05T03:24:29.177Z","2016-09-05T03:24:29.177Z"
"dgul5ngv6d","recreational","Have you ever been part of a flag football team?","Yes","No",0,0,0,"","","","2016-09-05T03:24:17.515Z","2016-09-05T03:24:17.515Z"
"dhq9iy6ikw","financial","Do you think NFL players should make less money?","Yes","No",0,0,0,"","","","2016-09-05T03:24:04.902Z","2016-09-05T03:24:04.902Z"
"diyn036aor","financial","Does it bother you that white people on average have a net worth 9 times that of people of color?","Yes","No",0,0,0,"According to Debt.com, white households have 9 times more net worth than households of color. The average white household net worth is $110,637. The average household of color net worth is $12,377.","Debt.com","https://www.debt.com/solutions/money-management/facts-and-stats/personal-finance-statistics/","2016-09-05T03:24:04.143Z","2016-09-05T03:24:04.143Z"
"drhi3iouxi","socialandpolitical","Would you date someone for your own political or professional gain?","Yes","No",0,0,0,"","","","2016-09-05T03:24:25.899Z","2016-09-05T03:24:25.899Z"
"drqaq7xs76","environmental","Do you believe most buildings are energy efficient?","Yes","No",0,0,0,"Approximately 30% of energy used in buildings is used inefficiently or unnecessarily.","Sherwin, Elton B. 2010. Addiction to Energy: A Venture Capitalistäó»s Perspective on How to Save Our Economy and Our Climate.","http://facts.randomhistory.com/energy-facts.html","2016-09-05T03:23:28.283Z","2016-09-05T03:23:28.283Z"
"dstv4yrgvv","ethical","Should governments be allowed to torture confirmed terrorists to obtain information about terror plots and/or terror networks?","Yes","No",0,0,0,"A BBC poll showed that 29% of the population in Britain think that governments should be allowed to use some degree of torture in certain cases.","BBC","http://www.bbc.co.uk/ethics/torture/ethics/tickingbomb_1.shtml","2016-09-05T03:23:49.529Z","2016-09-05T03:23:49.529Z"
"dt7n072svr","healthandsafety","Do you worry about dying from unintentional poisoning by and exposure to noxious substances?","Yes","No",0,0,0,"According to the National Safety Council, the odds of a person in the U.S. dying from unintentional poisoning by and exposure to noxious substances are about 1 in 119.","","","2016-09-05T03:24:09.442Z","2016-09-05T03:24:09.442Z"
"dwtlv9wiv5","recreational","Do you play sport video games?","Yes","No",0,0,0,"","","","2016-09-05T03:24:20.576Z","2016-09-05T03:24:20.576Z"
"dylh0wintj","recreational","Do you like to play the piano  for fun?","Yes","No",0,0,0,"","","","2016-09-05T03:24:18.745Z","2016-09-05T03:24:18.745Z"
"e38kqey0ge","ethical","Would you describe the current state of moral values in the U.S. as poor?","Yes","No",0,0,0,"According to Gallup, 45% of Americans describe the current state of moral values in the U.S. as ""poor,"" with 34% saying they are ""only fair"" and 19% rating the state of moral values as either ""excellent"" or ""good.""","Gallup","http://www.gallup.com/poll/183467/majority-say-moral-values-getting-worse.aspx","2016-09-05T03:23:39.105Z","2016-09-05T03:23:39.105Z"
"e5rqaq3liv","financial","Do you think more people are living with their parents today than they did 10-15 years ago?","Yes","No",0,0,0,"The number of millennials living with their parents has increased nearly 15% from 2006 to 2013.","NerdWallet","https://www.nerdwallet.com/blog/mortgages/millennials-and-homebuying/?trk=nw_hp4_bv_indexpgtitle","2016-09-05T03:24:02.923Z","2016-09-05T03:24:02.923Z"
"e7oi7vhef9","financial","Do you think most entrepreneurs start out independently wealthy?","Yes","No",0,0,0,"According to a report titled äóěThe Anatomy of an Entrepreneuräóť by the Kauffman Foundation for Entrepreneurship, less than 1 percent of entrepreneurs came from extremely rich or extremely poor backgrounds.","OnStartups.com","http://onstartups.com/tabid/3339/bid/10561/12-Facts-About-Entrepreneurs-That-Will-Likely-Surprise-You.aspx","2016-09-05T03:24:03.461Z","2016-09-05T03:24:03.461Z"
"e9x6bq17kp","ethical","Do you know someone personally who is Jewish who is not caucasian?","Yes","No",0,0,0,"94% of U.S. Jews are white, according to the Pew Research Centeräó»s 2013 survey of U.S. Jews.","Pew Research Center","http://www.pewforum.org/2014/07/16/how-americans-feel-about-religious-groups/","2016-09-05T03:23:44.383Z","2016-09-05T03:23:44.383Z"
"eaelgobcuv","healthandsafety","Do you text while driving?","Yes","No",0,0,0,"18% of people admit to texting and driving regularly.","","","2016-09-05T03:24:07.041Z","2016-09-05T03:24:07.041Z"
"eb6e8mbon2","ethical","Would say the state of moral values in the U.S. is in decline?","Yes","No",0,0,0,"According to a recent Gallup poll, most Americans (72%) continue to believe the state of moral values in the U.S. is ""getting worse,"" while 22% say it is ""getting better.""","Gallup","http://www.gallup.com/poll/183467/majority-say-moral-values-getting-worse.aspx","2016-09-05T03:23:38.759Z","2016-09-05T03:23:38.759Z"
"egjy45ogrv","socialandpolitical","Do you think that the number of children living in poverty in the U.S. is higher or lower than 20%?","higher","lower",0,0,0,"According to the U.S. Census Bureau, in 2012, 21.8% of all children lived in poverty. That's over 1 in every 5 children.","","","2016-09-05T03:24:23.145Z","2016-09-05T03:24:23.145Z"
"eka4or38ke","financial","Do you think people who make at least six figures live paycheck to paycheck?","Yes","No",0,0,0,"25 Percent of Americans making at least $100,000 per year are living paycheck to paycheck.","CNBC","http://www.frugalrules.com/scary-money-statistics-change/","2016-09-05T03:24:00.787Z","2016-09-05T03:24:00.787Z"
"enlku8t9qv","ethical","Is the quality of sex the most important factor to you in a relationship?","Yes","No",0,0,0,"","","","2016-09-05T03:23:56.514Z","2016-09-05T03:23:56.514Z"
"enmsl5wpt6","healthandsafety","Have you eaten pizza this month?","Yes","No",0,0,0,"","","","2016-09-05T03:24:08.184Z","2016-09-05T03:24:08.184Z"
"enyfi2eth9","financial","Do you think NFL players should make more money?","Yes","No",0,0,0,"","","","2016-09-05T03:24:05.272Z","2016-09-05T03:24:05.272Z"
"eqtl69c4sr","financial","Do you believe Americans are starting their own businesses more today than they did five years ago?","Yes","No",0,0,0,"Americans started 27 percent fewer businesses in 2011 than they did five years earlier, according to data from the Census Bureau. As a share of all companies, startups have been declining for more than 30 years.","U.S. Census Bureau","","2016-09-05T03:23:58.483Z","2016-09-05T03:23:58.483Z"
"eudyfoplh7","socialandpolitical","Could you date a person who was rich due to their parents' acomplishments but not successful otherwise?","Yes","No",0,0,0,"","","","2016-09-05T03:24:25.662Z","2016-09-05T03:24:25.662Z"
